index,P,Q,VaR,VaI,VbR,VbI,VcR,VcI
9988,43228.81,47.27,190.67,-2.67,-97.05,-171.6,-98.31,165.46
9989,43330.58,48.53,190.68,-2.65,-97.04,-171.62,-98.32,165.46
9990,43431.95,49.74,190.69,-2.64,-97.03,-171.63,-98.34,165.46
9991,43532.84,50.9,190.7,-2.62,-97.02,-171.64,-98.36,165.46
9992,43633.22,52.01,190.71,-2.6,-97.01,-171.66,-98.38,165.46
9993,43733.02,53.07,190.72,-2.59,-97.0,-171.67,-98.4,165.45
9994,43832.19,54.08,190.73,-2.57,-96.99,-171.68,-98.41,165.45
9995,43930.68,55.04,190.74,-2.56,-96.98,-171.69,-98.43,165.45
9996,44028.45,55.95,190.75,-2.54,-96.97,-171.71,-98.45,165.45
9997,44125.44,56.81,190.76,-2.53,-96.96,-171.72,-98.47,165.45
9998,44221.61,57.62,190.77,-2.51,-96.95,-171.73,-98.48,165.45
9999,44316.93,58.38,190.78,-2.5,-96.94,-171.74,-98.5,165.45
10000,44411.33,59.12,190.79,-2.49,-96.93,-171.76,-98.52,165.45
10001,44504.79,59.76,190.8,-2.47,-96.92,-171.77,-98.53,165.44
10002,44597.27,60.38,190.81,-2.46,-96.91,-171.78,-98.55,165.44
10003,44688.73,60.95,190.82,-2.44,-96.9,-171.79,-98.57,165.44
10004,44779.13,61.47,190.83,-2.43,-96.89,-171.8,-98.58,165.44
10005,44868.45,61.94,190.84,-2.41,-96.88,-171.82,-98.6,165.44
10006,44956.64,62.37,190.85,-2.4,-96.87,-171.83,-98.62,165.44
10007,45043.67,62.75,190.85,-2.39,-96.86,-171.84,-98.63,165.44
10008,45129.53,63.08,190.86,-2.37,-96.86,-171.85,-98.65,165.43
10009,45214.17,63.37,190.87,-2.36,-96.85,-171.86,-98.66,165.43
10010,45297.57,63.62,190.88,-2.35,-96.84,-171.87,-98.68,165.43
10011,45379.71,64.03,190.89,-2.34,-96.83,-171.88,-98.69,165.43
10012,45460.57,63.97,190.9,-2.32,-96.82,-171.89,-98.71,165.43
10013,45540.11,64.09,190.91,-2.31,-96.81,-171.9,-98.72,165.43
10014,45618.31,64.16,190.91,-2.3,-96.81,-171.91,-98.73,165.43
10015,45695.17,64.19,190.92,-2.29,-96.8,-171.92,-98.75,165.42
10016,45770.64,64.18,190.93,-2.28,-96.79,-171.93,-98.76,165.42
10017,45844.73,64.13,190.94,-2.26,-96.78,-171.94,-98.78,165.42
10018,45917.4,64.04,190.94,-2.25,-96.77,-171.95,-98.79,165.42
10019,45988.65,63.91,190.95,-2.24,-96.77,-171.96,-98.8,165.42
10020,46058.46,63.74,190.96,-2.23,-96.76,-171.97,-98.81,165.42
10021,46126.82,63.53,190.96,-2.22,-96.75,-171.98,-98.83,165.42
10022,46193.7,63.29,190.97,-2.21,-96.75,-171.99,-98.84,165.42
10023,46259.11,63.0,190.98,-2.2,-96.74,-171.99,-98.85,165.41
10024,46323.02,62.67,190.98,-2.19,-96.73,-172.0,-98.86,165.41
10025,46385.43,62.34,190.99,-2.18,-96.73,-172.01,-98.87,165.41
10026,46446.33,61.95,191.0,-2.17,-96.72,-172.02,-98.88,165.41
10027,46505.71,61.53,191.0,-2.16,-96.71,-172.03,-98.89,165.41
10028,46563.57,61.11,191.01,-2.15,-96.71,-172.03,-98.91,165.41
10029,46619.89,60.59,191.01,-2.14,-96.7,-172.04,-98.92,165.41
10030,46674.67,60.07,191.02,-2.13,-96.7,-172.05,-98.93,165.41
10031,46727.91,59.53,191.02,-2.13,-96.69,-172.05,-98.94,165.41
10032,46779.6,58.95,191.03,-2.12,-96.68,-172.06,-98.94,165.4
10033,46829.73,58.34,191.03,-2.11,-96.68,-172.07,-98.95,165.4
10034,46878.32,57.72,191.04,-2.1,-96.67,-172.07,-98.96,165.4
10035,46925.35,57.05,191.04,-2.09,-96.67,-172.08,-98.97,165.4
10036,46970.82,56.37,191.05,-2.09,-96.66,-172.08,-98.98,165.4
10037,47014.73,55.65,191.05,-2.08,-96.66,-172.09,-98.99,165.4
10038,47057.09,54.91,191.06,-2.07,-96.66,-172.1,-98.99,165.4
10039,47097.9,54.15,191.06,-2.07,-96.65,-172.1,-99.0,165.4
10040,47137.15,53.36,191.07,-2.06,-96.65,-172.11,-99.01,165.4
10041,47174.85,52.56,191.07,-2.06,-96.64,-172.11,-99.02,165.4
10042,47211.01,51.73,191.07,-2.05,-96.64,-172.12,-99.02,165.4
10043,47245.63,50.88,191.08,-2.04,-96.63,-172.12,-99.03,165.39
10044,47278.71,50.01,191.08,-2.04,-96.63,-172.12,-99.03,165.39
10045,47310.25,49.12,191.08,-2.03,-96.63,-172.13,-99.04,165.39
10046,47340.27,48.21,191.08,-2.03,-96.62,-172.13,-99.05,165.39
10047,47368.78,47.28,191.09,-2.02,-96.62,-172.14,-99.05,165.39
10048,47395.77,46.34,191.09,-2.02,-96.62,-172.14,-99.06,165.39
10049,47421.26,45.38,191.09,-2.02,-96.62,-172.14,-99.06,165.39
10050,47445.26,44.41,191.09,-2.01,-96.61,-172.14,-99.07,165.39
10051,47467.77,43.42,191.1,-2.01,-96.61,-172.15,-99.07,165.39
10052,47488.8,42.42,191.1,-2.0,-96.61,-172.15,-99.07,165.39
10053,47508.37,41.41,191.1,-2.0,-96.61,-172.15,-99.08,165.39
10054,47526.5,39.86,191.1,-2.0,-96.6,-172.16,-99.08,165.39
10055,47543.17,39.34,191.1,-2.0,-96.6,-172.16,-99.08,165.39
10056,47558.42,38.3,191.11,-1.99,-96.6,-172.16,-99.09,165.39
10057,47572.25,37.24,191.11,-1.99,-96.6,-172.16,-99.09,165.39
10058,47584.68,36.18,191.11,-1.99,-96.6,-172.16,-99.09,165.38
10059,47595.72,35.11,191.11,-1.99,-96.6,-172.16,-99.09,165.38
10060,47605.39,34.03,191.11,-1.98,-96.59,-172.16,-99.09,165.38
10061,47613.69,32.94,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10062,47620.65,31.85,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10063,47626.29,30.76,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10064,47630.61,29.66,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10065,47633.63,28.55,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10066,47635.38,27.45,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10067,47635.87,26.34,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10068,47635.11,25.24,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10069,47633.14,24.13,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10070,47629.95,23.02,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10071,47625.58,21.93,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10072,47620.06,20.81,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10073,47613.38,19.71,191.11,-1.98,-96.59,-172.17,-99.1,165.38
10074,47605.58,18.69,191.11,-1.98,-96.59,-172.16,-99.1,165.38
10075,47596.67,17.53,191.11,-1.98,-96.59,-172.16,-99.09,165.38
10076,47586.68,16.44,191.11,-1.98,-96.59,-172.16,-99.09,165.38
10077,47575.63,15.36,191.1,-1.99,-96.59,-172.16,-99.09,165.38
10078,47563.55,14.28,191.1,-1.99,-96.59,-172.16,-99.09,165.38
10079,47550.44,13.21,191.1,-1.99,-96.6,-172.16,-99.09,165.38
10080,50165.23,-80.79,201.98,-2.36,-102.37,-181.41,-104.19,175.03
10081,50147.0,4.03,202.21,-1.97,-102.1,-181.71,-104.62,174.97
10082,50087.5,1.49,202.22,-1.98,-102.12,-181.72,-104.62,174.98
10083,50021.22,-0.65,202.21,-1.99,-102.12,-181.71,-104.61,174.99
10084,49952.93,-2.97,202.21,-2.0,-102.13,-181.71,-104.6,174.99
10085,49882.75,-5.25,202.2,-2.01,-102.14,-181.7,-104.59,174.99
10086,49810.78,-7.48,202.19,-2.02,-102.14,-181.69,-104.58,174.99
10087,49737.08,-9.69,202.19,-2.03,-102.15,-181.68,-104.56,174.99
10088,49661.72,-11.82,202.18,-2.04,-102.16,-181.67,-104.55,174.99
10089,49584.76,-13.92,202.17,-2.05,-102.16,-181.66,-104.54,174.99
10090,49506.27,-15.99,202.16,-2.06,-102.17,-181.65,-104.52,174.99
10091,49426.33,-18.01,202.16,-2.07,-102.18,-181.64,-104.51,174.99
10092,49345.01,-19.97,202.15,-2.08,-102.18,-181.63,-104.5,174.99
10093,49262.36,-21.9,202.14,-2.1,-102.19,-181.62,-104.48,174.99
10094,49178.47,-23.77,202.13,-2.11,-102.2,-181.61,-104.47,174.99
10095,49093.4,-25.59,202.12,-2.12,-102.21,-181.6,-104.46,175.0
10096,49007.22,-27.36,202.12,-2.13,-102.22,-181.59,-104.44,175.0
10097,48920.0,-29.09,202.11,-2.14,-102.22,-181.58,-104.43,175.0
10098,48831.82,-30.76,202.1,-2.16,-102.23,-181.57,-104.41,175.0
10099,48742.74,-32.38,202.09,-2.17,-102.24,-181.56,-104.4,175.0
10100,48652.83,-33.95,202.08,-2.18,-102.25,-181.55,-104.38,175.0
10101,48562.17,-35.46,202.07,-2.2,-102.26,-181.54,-104.37,175.0
10102,48470.82,-36.94,202.06,-2.21,-102.27,-181.53,-104.35,175.0
10103,48378.85,-38.35,202.06,-2.22,-102.27,-181.51,-104.34,175.0
10104,48286.34,-39.71,202.05,-2.23,-102.28,-181.5,-104.32,175.01
10105,48193.35,-41.02,202.04,-2.25,-102.29,-181.49,-104.3,175.01
10106,48099.95,-42.28,202.03,-2.26,-102.3,-181.48,-104.29,175.01
10107,48006.21,-43.48,202.02,-2.27,-102.31,-181.47,-104.27,175.01
10108,47912.2,-44.63,202.01,-2.29,-102.32,-181.46,-104.26,175.01
10109,47817.99,-45.72,202.0,-2.3,-102.33,-181.45,-104.24,175.01
10110,47723.64,-46.77,201.99,-2.32,-102.34,-181.43,-104.23,175.01
10111,47629.21,-47.76,201.98,-2.33,-102.35,-181.42,-104.21,175.01
10112,47534.79,-48.63,201.97,-2.34,-102.35,-181.41,-104.19,175.02
10113,47440.42,-49.58,201.96,-2.36,-102.36,-181.4,-104.18,175.02
10114,47346.18,-50.42,201.96,-2.37,-102.37,-181.39,-104.16,175.02
10115,47252.13,-51.2,201.95,-2.38,-102.38,-181.38,-104.15,175.02
10116,47158.33,-51.93,201.94,-2.4,-102.39,-181.37,-104.13,175.02
10117,47064.84,-52.61,201.93,-2.41,-102.4,-181.35,-104.11,175.02
10118,46971.73,-53.23,201.92,-2.42,-102.41,-181.34,-104.1,175.02
10119,46879.06,-53.81,201.91,-2.44,-102.42,-181.33,-104.08,175.03
10120,46786.88,-54.34,201.9,-2.45,-102.43,-181.32,-104.07,175.03
10121,46695.25,-54.81,201.89,-2.46,-102.43,-181.31,-104.05,175.03
10122,46604.23,-55.24,201.88,-2.48,-102.44,-181.3,-104.04,175.03
10123,46513.88,-55.62,201.88,-2.49,-102.45,-181.29,-104.02,175.03
10124,46424.25,-55.95,201.87,-2.5,-102.46,-181.28,-104.01,175.03
10125,46335.39,-56.24,201.86,-2.52,-102.47,-181.27,-103.99,175.03
10126,46247.36,-56.47,201.85,-2.53,-102.48,-181.26,-103.98,175.04
10127,46160.21,-56.67,201.84,-2.54,-102.49,-181.24,-103.96,175.04
10128,46073.99,-56.81,201.83,-2.55,-102.49,-181.23,-103.95,175.04
10129,45988.74,-56.92,201.83,-2.57,-102.5,-181.22,-103.93,175.04
10130,45904.52,-56.98,201.82,-2.58,-102.51,-181.21,-103.92,175.04
10131,45821.38,-56.99,201.81,-2.59,-102.52,-181.2,-103.9,175.04
10132,45739.34,-56.97,201.8,-2.6,-102.53,-181.19,-103.89,175.04
10133,45658.47,-56.9,201.79,-2.62,-102.53,-181.18,-103.88,175.04
10134,45578.8,-56.79,201.79,-2.63,-102.54,-181.17,-103.86,175.05
10135,45500.37,-56.65,201.78,-2.64,-102.55,-181.16,-103.85,175.05
10136,45423.22,-56.47,201.77,-2.65,-102.56,-181.16,-103.84,175.05
10137,45347.39,-56.24,201.76,-2.66,-102.56,-181.15,-103.82,175.05
10138,45272.92,-55.99,201.76,-2.67,-102.57,-181.14,-103.81,175.05
10139,45199.83,-55.69,201.75,-2.68,-102.58,-181.13,-103.8,175.05
10140,45128.17,-55.36,201.74,-2.69,-102.59,-181.12,-103.79,175.05
10141,45057.96,-55.0,201.74,-2.7,-102.59,-181.11,-103.77,175.05
10142,44989.24,-54.91,201.73,-2.71,-102.6,-181.1,-103.76,175.06
10143,44922.02,-54.18,201.72,-2.72,-102.61,-181.09,-103.75,175.06
10144,44856.35,-53.72,201.72,-2.73,-102.61,-181.09,-103.74,175.06
10145,44792.24,-53.25,201.71,-2.74,-102.62,-181.08,-103.73,175.06
10146,44729.73,-52.71,201.71,-2.75,-102.63,-181.07,-103.72,175.06
10147,44668.82,-52.17,201.7,-2.76,-102.63,-181.06,-103.71,175.06
10148,44609.54,-51.6,201.69,-2.77,-102.64,-181.06,-103.7,175.06
10149,44551.92,-51.0,201.69,-2.78,-102.64,-181.05,-103.69,175.06
10150,44495.97,-50.37,201.68,-2.79,-102.65,-181.04,-103.68,175.06
10151,44441.7,-49.72,201.68,-2.79,-102.65,-181.04,-103.67,175.06
10152,44389.13,-49.05,201.67,-2.8,-102.66,-181.03,-103.66,175.07
10153,44338.27,-48.36,201.67,-2.81,-102.66,-181.02,-103.65,175.07
10154,44289.14,-47.64,201.66,-2.82,-102.67,-181.02,-103.64,175.07
10155,44241.74,-46.91,201.66,-2.82,-102.67,-181.01,-103.63,175.07
10156,44196.09,-46.15,201.66,-2.83,-102.68,-181.01,-103.63,175.07
10157,44152.18,-45.38,201.65,-2.84,-102.68,-181.0,-103.62,175.07
10158,44110.03,-44.59,201.65,-2.84,-102.69,-181.0,-103.61,175.07
10159,44069.64,-43.78,201.64,-2.85,-102.69,-180.99,-103.6,175.07
10160,44031.01,-42.96,201.64,-2.86,-102.69,-180.99,-103.6,175.07
10161,43994.15,-42.12,201.64,-2.86,-102.7,-180.98,-103.59,175.07
10162,43959.04,-41.27,201.63,-2.87,-102.7,-180.98,-103.59,175.07
10163,43925.7,-40.08,201.63,-2.87,-102.71,-180.97,-103.58,175.07
10164,43894.12,-39.53,201.63,-2.88,-102.71,-180.97,-103.57,175.07
10165,43864.29,-38.64,201.62,-2.88,-102.71,-180.97,-103.57,175.08
10166,43836.21,-37.74,201.62,-2.89,-102.71,-180.96,-103.56,175.08
10167,43809.87,-36.83,201.62,-2.89,-102.72,-180.96,-103.56,175.08
10168,43785.26,-35.91,201.62,-2.89,-102.72,-180.96,-103.56,175.08
10169,43762.38,-34.98,201.62,-2.9,-102.72,-180.96,-103.55,175.08
10170,43741.21,-34.05,201.61,-2.9,-102.72,-180.95,-103.55,175.08
10171,43721.74,-33.11,201.61,-2.9,-102.73,-180.95,-103.54,175.08
10172,43703.97,-32.16,201.61,-2.91,-102.73,-180.95,-103.54,175.08
10173,43687.86,-31.21,201.61,-2.91,-102.73,-180.95,-103.54,175.08
10174,43673.41,-30.26,201.61,-2.91,-102.73,-180.94,-103.54,175.08
10175,43660.61,-29.3,201.61,-2.91,-102.73,-180.94,-103.53,175.08
10176,43649.43,-28.33,201.61,-2.91,-102.73,-180.94,-103.53,175.08
10177,43639.86,-27.37,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10178,43631.87,-26.4,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10179,43625.46,-25.43,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10180,43620.59,-24.47,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10181,43617.24,-23.5,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10182,43615.4,-22.53,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10183,43615.03,-21.57,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10184,43616.11,-20.61,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10185,43618.63,-19.65,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10186,43622.54,-18.69,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10187,43627.83,-17.74,201.6,-2.92,-102.74,-180.94,-103.53,175.08
10188,43634.47,-16.79,201.61,-2.92,-102.74,-180.94,-103.53,175.08
10189,43642.43,-15.85,201.61,-2.92,-102.74,-180.94,-103.53,175.08
10190,43651.69,-14.91,201.61,-2.92,-102.74,-180.94,-103.53,175.08
10191,43662.21,-13.98,201.61,-2.91,-102.74,-180.94,-103.53,175.08
10192,43673.96,-13.06,201.61,-2.91,-102.73,-180.95,-103.53,175.08
10193,43686.91,-12.14,201.61,-2.91,-102.73,-180.95,-103.54,175.08
10194,43701.05,-11.2,201.61,-2.91,-102.73,-180.95,-103.54,175.08
10195,43716.32,-10.33,201.61,-2.91,-102.73,-180.95,-103.54,175.08
10196,43732.71,-9.43,201.62,-2.91,-102.73,-180.95,-103.54,175.08
10197,43750.18,-8.55,201.62,-2.9,-102.73,-180.95,-103.55,175.08
10198,43768.7,-7.67,201.62,-2.9,-102.73,-180.96,-103.55,175.08
10199,43788.25,-6.8,201.62,-2.9,-102.72,-180.96,-103.55,175.08
10200,41507.04,61.36,190.73,-2.56,-96.97,-171.68,-98.42,165.44
10201,41529.4,-7.31,190.51,-2.91,-97.21,-171.4,-98.02,165.49
10202,41586.41,-5.19,190.5,-2.9,-97.2,-171.4,-98.02,165.48
10203,41648.73,-3.31,190.5,-2.89,-97.2,-171.4,-98.03,165.47
10204,41712.71,-1.31,190.51,-2.89,-97.19,-171.41,-98.04,165.47
10205,41778.22,0.66,190.52,-2.88,-97.18,-171.42,-98.05,165.47
10206,41845.16,2.6,190.52,-2.87,-97.18,-171.43,-98.07,165.47
10207,41913.47,4.04,190.53,-2.86,-97.17,-171.44,-98.08,165.47
10208,41983.06,6.38,190.54,-2.85,-97.16,-171.45,-98.09,165.47
10209,42053.87,8.21,190.55,-2.83,-97.16,-171.46,-98.1,165.47
10210,42125.82,10.0,190.55,-2.82,-97.15,-171.47,-98.12,165.47
10211,42198.84,11.78,190.56,-2.81,-97.14,-171.48,-98.13,165.47
10212,42272.85,13.57,190.57,-2.8,-97.14,-171.48,-98.14,165.47
10213,42347.78,15.21,190.58,-2.79,-97.13,-171.49,-98.16,165.47
10214,42423.57,16.88,190.59,-2.78,-97.12,-171.5,-98.17,165.47
10215,42500.14,18.51,190.59,-2.77,-97.11,-171.51,-98.18,165.47
10216,42577.43,20.09,190.6,-2.76,-97.11,-171.52,-98.2,165.47
10217,42655.36,21.64,190.61,-2.74,-97.1,-171.53,-98.21,165.46
10218,42733.87,23.15,190.62,-2.73,-97.09,-171.54,-98.22,165.46
10219,42812.89,24.62,190.63,-2.72,-97.08,-171.55,-98.24,165.46
10220,42892.37,26.07,190.63,-2.71,-97.08,-171.56,-98.25,165.46
10221,42972.23,27.46,190.64,-2.7,-97.07,-171.58,-98.27,165.46
10222,43052.42,28.83,190.65,-2.68,-97.06,-171.59,-98.28,165.46
10223,43132.87,30.15,190.66,-2.67,-97.05,-171.6,-98.3,165.46
10224,43213.52,31.42,190.67,-2.66,-97.04,-171.61,-98.31,165.46
10225,43294.32,32.67,190.68,-2.65,-97.04,-171.62,-98.32,165.46
10226,43375.2,33.89,190.68,-2.64,-97.03,-171.63,-98.34,165.46
10227,43456.12,35.03,190.69,-2.62,-97.02,-171.64,-98.35,165.45
10228,43537.02,36.16,190.7,-2.61,-97.01,-171.65,-98.37,165.45
10229,43617.84,37.24,190.71,-2.6,-97.0,-171.66,-98.38,165.45
10230,43698.53,38.28,190.72,-2.59,-97.0,-171.67,-98.4,165.45
10231,43779.04,39.29,190.73,-2.57,-96.99,-171.68,-98.41,165.45
10232,43859.33,40.26,190.73,-2.56,-96.98,-171.69,-98.43,165.45
10233,43939.34,41.17,190.74,-2.55,-96.97,-171.7,-98.44,165.45
10234,44019.02,42.06,190.75,-2.54,-96.96,-171.71,-98.45,165.45
10235,44098.34,42.9,190.76,-2.53,-96.96,-171.72,-98.47,165.45
10236,44177.25,43.71,190.77,-2.51,-96.95,-171.73,-98.48,165.45
10237,44255.7,44.47,190.78,-2.5,-96.94,-171.74,-98.5,165.44
10238,44333.66,45.2,190.78,-2.49,-96.93,-171.75,-98.51,165.44
10239,44411.08,45.88,190.79,-2.48,-96.92,-171.76,-98.52,165.44
10240,44487.92,46.53,190.8,-2.47,-96.92,-171.77,-98.54,165.44
10241,44564.15,47.15,190.81,-2.45,-96.91,-171.78,-98.55,165.44
10242,44639.74,47.7,190.81,-2.44,-96.9,-171.79,-98.56,165.44
10243,44714.63,48.23,190.82,-2.43,-96.89,-171.8,-98.58,165.44
10244,44788.81,48.77,190.83,-2.42,-96.89,-171.81,-98.59,165.44
10245,44862.24,49.18,190.84,-2.41,-96.88,-171.82,-98.6,165.43
10246,44934.87,54.4,190.84,-2.4,-96.87,-171.83,-98.62,165.43
10247,45006.72,49.97,190.85,-2.39,-96.86,-171.84,-98.63,165.43
10248,45077.71,50.31,190.86,-2.38,-96.86,-171.85,-98.64,165.43
10249,45147.83,50.61,190.87,-2.37,-96.85,-171.85,-98.66,165.43
10250,45217.06,50.88,190.87,-2.35,-96.84,-171.86,-98.67,165.43
10251,45285.36,51.11,190.88,-2.34,-96.84,-171.87,-98.68,165.43
10252,45352.71,51.3,190.89,-2.33,-96.83,-171.88,-98.69,165.43
10253,45419.1,51.46,190.89,-2.32,-96.82,-171.89,-98.7,165.43
10254,45484.49,51.58,190.9,-2.31,-96.81,-171.9,-98.72,165.42
10255,45548.87,51.67,190.91,-2.3,-96.81,-171.91,-98.73,165.42
10256,45612.21,51.73,190.91,-2.29,-96.8,-171.91,-98.74,165.42
10257,45674.49,51.75,190.92,-2.28,-96.8,-171.92,-98.75,165.42
10258,45735.71,51.74,190.93,-2.28,-96.79,-171.93,-98.76,165.42
10259,45795.83,51.69,190.93,-2.27,-96.78,-171.94,-98.77,165.42
10260,45854.85,51.62,190.94,-2.26,-96.78,-171.94,-98.78,165.42
10261,45912.74,51.51,190.94,-2.25,-96.77,-171.95,-98.79,165.42
10262,45969.5,51.37,190.95,-2.24,-96.76,-171.96,-98.8,165.42
10263,46025.1,51.2,190.95,-2.23,-96.76,-171.97,-98.81,165.42
10264,46079.54,51.0,190.96,-2.22,-96.75,-171.97,-98.82,165.41
10265,46132.81,50.77,190.97,-2.21,-96.75,-171.98,-98.83,165.41
10266,46184.89,50.52,190.97,-2.21,-96.74,-171.99,-98.84,165.41
10267,46235.77,50.23,190.98,-2.2,-96.74,-171.99,-98.85,165.41
10268,46285.44,49.92,190.98,-2.19,-96.73,-172.0,-98.86,165.41
10269,46333.9,49.58,190.99,-2.18,-96.73,-172.01,-98.87,165.41
10270,46381.13,49.64,190.99,-2.18,-96.72,-172.01,-98.88,165.41
10271,46427.14,48.82,190.99,-2.17,-96.72,-172.02,-98.88,165.41
10272,46471.91,48.4,191.0,-2.16,-96.71,-172.02,-98.89,165.41
10273,46515.43,47.96,191.0,-2.15,-96.71,-172.03,-98.9,165.41
10274,46557.71,47.49,191.01,-2.15,-96.7,-172.03,-98.91,165.41
10275,46598.74,47.0,191.01,-2.14,-96.7,-172.04,-98.92,165.4
10276,46638.52,46.49,191.02,-2.14,-96.7,-172.04,-98.92,165.4
10277,46677.03,45.95,191.02,-2.13,-96.69,-172.05,-98.93,165.4
10278,46714.29,45.4,191.02,-2.12,-96.69,-172.05,-98.94,165.4
10279,46750.29,44.82,191.03,-2.12,-96.68,-172.06,-98.94,165.4
10280,46785.03,44.22,191.03,-2.11,-96.68,-172.06,-98.95,165.4
10281,46818.5,43.61,191.03,-2.11,-96.68,-172.07,-98.95,165.4
10282,46850.72,42.98,191.04,-2.1,-96.67,-172.07,-98.96,165.4
10283,46881.68,42.32,191.04,-2.1,-96.67,-172.07,-98.97,165.4
10284,46911.38,41.65,191.04,-2.09,-96.67,-172.08,-98.97,165.4
10285,46939.83,40.96,191.04,-2.09,-96.66,-172.08,-98.98,165.4
10286,46967.03,40.26,191.05,-2.08,-96.66,-172.08,-98.98,165.4
10287,46992.98,39.54,191.05,-2.08,-96.66,-172.09,-98.99,165.4
10288,47017.69,38.81,191.05,-2.08,-96.66,-172.09,-98.99,165.4
10289,47041.17,38.04,191.05,-2.07,-96.65,-172.09,-98.99,165.39
10290,47063.41,37.3,191.06,-2.07,-96.65,-172.1,-99.0,165.39
10291,47084.43,36.52,191.06,-2.07,-96.65,-172.1,-99.0,165.39
10292,47104.23,35.74,191.06,-2.06,-96.65,-172.1,-99.01,165.39
10293,47122.82,34.94,191.06,-2.06,-96.64,-172.1,-99.01,165.39
10294,47140.2,34.13,191.06,-2.06,-96.64,-172.11,-99.01,165.39
10295,47156.39,33.32,191.06,-2.05,-96.64,-172.11,-99.01,165.39
10296,47171.4,32.49,191.07,-2.05,-96.64,-172.11,-99.02,165.39
10297,47185.22,31.65,191.07,-2.05,-96.64,-172.11,-99.02,165.39
10298,47197.89,30.81,191.07,-2.05,-96.64,-172.11,-99.02,165.39
10299,47209.39,29.96,191.07,-2.05,-96.63,-172.11,-99.02,165.39
10300,47219.75,29.1,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10301,47228.97,28.24,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10302,47237.07,27.37,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10303,47244.06,26.49,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10304,47249.96,25.61,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10305,47254.76,24.73,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10306,47258.5,23.84,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10307,47261.18,22.96,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10308,47262.81,22.07,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10309,47263.42,21.18,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10310,47263.01,20.29,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10311,47261.6,19.4,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10312,47259.21,18.51,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10313,47255.85,17.62,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10314,47251.54,16.73,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10315,47246.29,15.85,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10316,47240.13,14.97,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10317,47233.07,14.09,191.07,-2.04,-96.63,-172.12,-99.03,165.39
10318,47225.13,13.21,191.07,-2.04,-96.63,-172.11,-99.03,165.39
10319,47216.32,12.34,191.07,-2.04,-96.63,-172.11,-99.03,165.39
10320,44613.04,78.24,180.57,-1.98,-90.63,-162.98,-93.59,155.83
10321,44598.08,-13.55,180.33,-2.37,-90.93,-162.64,-93.13,155.91
10322,44623.82,-11.89,180.31,-2.37,-90.92,-162.62,-93.12,155.89
10323,44655.02,-10.5,180.31,-2.36,-90.92,-162.63,-93.12,155.89
10324,44686.47,-8.91,180.32,-2.36,-90.91,-162.63,-93.13,155.89
10325,44718.04,-7.38,180.32,-2.35,-90.91,-162.64,-93.14,155.89
10326,44749.69,-3.8,180.32,-2.35,-90.91,-162.64,-93.14,155.89
10327,44781.43,-4.48,180.33,-2.35,-90.9,-162.65,-93.15,155.89
10328,44813.21,-3.11,180.33,-2.34,-90.9,-162.65,-93.15,155.89
10329,44845.02,-1.79,180.33,-2.34,-90.9,-162.65,-93.16,155.89
10330,44876.83,-0.52,180.34,-2.33,-90.89,-162.66,-93.16,155.89
10331,44908.62,0.71,180.34,-2.33,-90.89,-162.66,-93.17,155.89
10332,44940.39,1.88,180.34,-2.32,-90.89,-162.67,-93.18,155.89
